"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028691.12",8425.38018310214,-0.0454217903904477,0.124260539060065,-0.365536724160611,0.714710798626294,0.82594667412962
"ENSMUSG00000082196.3",3.45040360264925,-0.40343095015614,1.1040961090895,-0.365394775721863,0.71481674043021,0.826022184712747
"ENSMUSG00000081319.1",7.04064429357296,0.280099602523612,0.767421405880849,0.364987997959364,0.715120365393098,0.826289484074725
"ENSMUSG00000064168.4",2.01596064667135,-0.479371337935082,1.31361684920445,-0.364924778656271,0.715167557268561,0.826289484074725
"ENSMUSG00000081274.2",2.70789354541711,0.468042047603566,1.28258230878991,0.364921646272475,0.715169895555263,0.826289484074725
"ENSMUSG00000091985.1",52.1606858288617,-0.116043102135552,0.318175164837582,-0.36471451879278,0.715324519650102,0.826421201151694
"ENSMUSG00000082779.1",1.60930084683503,0.532373084308577,1.46012662887003,0.364607475668444,0.715404433694333,0.826466594941298
"ENSMUSG00000037720.16",1612.96827987432,-0.0378601664702716,0.103874981022213,-0.364478203487475,0.715500947206152,0.826531158920574
"ENSMUSG00000103835.1",1.26297472578951,0.673148663061891,1.84694344781886,0.364466309922399,0.715509827069235,NA
"ENSMUSG00000055371.17",1217.88196625328,-0.0383218930328723,0.105252388673503,-0.364095233522426,0.715786896014006,0.826814534684889
"ENSMUSG00000091238.1",2.85814820001701,-0.4234540117908,1.16329199859747,-0.364013517071674,0.715847915679064,0.826838074514055
"ENSMUSG00000105892.1",0.951723024876045,0.902100440718715,2.47876743992338,0.363931051452975,0.715909496606231,NA
"ENSMUSG00000040276.14",3.04590227072735,0.396733121470189,1.09065086937924,0.363758130680258,0.716038630619992,0.827011407321245
"ENSMUSG00000047904.6",10.0149498494955,0.230854346538205,0.635020924886276,0.363538172509115,0.716202903024608,0.827154181541533
"ENSMUSG00000025058.4",2.17901924660805,-0.540823562852513,1.48858512528,-0.363313829802501,0.716370463484263,0.827271161280868
"ENSMUSG00000052727.5",2982.7788904932,-0.0374677210799667,0.10313342456175,-0.363293677478279,0.716385515824347,0.827271161280868
"ENSMUSG00000021764.6",801.104681204405,-0.0451120061850272,0.124199577003147,-0.363221898766081,0.716439130266849,0.827280439576183
"ENSMUSG00000095868.1",6.24296298205536,0.281278417710977,0.774500332005529,0.363174044073836,0.716474875661457,0.827280439576183
"ENSMUSG00000048911.15",698.676313301134,-0.042093338958357,0.116024145565648,-0.362798094768472,0.716755715210692,0.827557745074713
"ENSMUSG00000072874.4",1.104281846299,-0.780377626181723,2.15239585053965,-0.362562316771827,0.716931864320228,NA
"ENSMUSG00000103703.2",2.56819076096418,-0.428166618785368,1.18122719300401,-0.362476093778782,0.716996285048104,0.827765718739972
"ENSMUSG00000082935.3",267.356538454094,0.05406409497488,0.149163695523779,0.362448079507801,0.717017216090171,0.827765718739972
"ENSMUSG00000067713.6",487.226589683704,0.0440011119953575,0.1214253259686,0.36237178401099,0.717074221837031,0.82778455760749
"ENSMUSG00000081160.1",8.27727197776106,-0.31339754104367,0.8650162163284,-0.362302503846575,0.71712598729963,0.82779734533963
"ENSMUSG00000025138.14",475.866379808527,0.0480979211899904,0.132783550140707,0.362228010465319,0.717181649476648,0.827803936705975
"ENSMUSG00000028145.9",114.308040759726,-0.0718697177430288,0.198433198941556,-0.362185955406568,0.717213074087797,0.827803936705975
"ENSMUSG00000102319.1",2.27275634790553,-0.542429391433919,1.49848818452427,-0.361984430064843,0.717363665598109,0.82789826091878
"ENSMUSG00000014773.13",3.75472496714071,0.367492242008765,1.01533849281858,0.36194061843219,0.717396405663873,0.82789826091878
"ENSMUSG00000036188.3",475.546068880819,-0.0428718557540681,0.118458936139676,-0.361913226229868,0.717416875890788,0.82789826091878
"ENSMUSG00000068396.9",2.66703321643401,0.416718231377037,1.15286234100852,0.361463998392465,0.717752613357648,0.828190279116717
"ENSMUSG00000062006.12",3492.02259260613,-0.0382488779371964,0.105822629818633,-0.361443275438818,0.717768102297934,0.828190279116717
"ENSMUSG00000024817.13",1413.36870090337,-0.0347731253800296,0.0962148420831459,-0.361411239962122,0.717792046776361,0.828190279116717
"ENSMUSG00000027641.13",347.421107225856,0.0493830570829112,0.136678006138223,0.361309463594092,0.717868119968483,0.828195562620283
"ENSMUSG00000089542.1",27.6956990823099,-0.133573713514056,0.36970695232508,-0.361296190601808,0.717878041130926,0.828195562620283
"ENSMUSG00000029605.16",10.7120451542042,-0.216272867656758,0.598760662169444,-0.361200862583646,0.717949297354596,0.828218711523616
"ENSMUSG00000105199.1",8.019644833989,-0.260382992917141,0.721021157125193,-0.361130863281908,0.718001622315636,0.828218711523616
"ENSMUSG00000030335.6",410.68487088519,-0.0463997195755542,0.128535068846917,-0.360988794667511,0.718107823651496,0.828218711523616
"ENSMUSG00000036030.9",25.5319686311312,-0.143843648383562,0.398504614181467,-0.360958551707157,0.718130432041868,0.828218711523616
"ENSMUSG00000027968.11",519.584249346762,0.0530016741854184,0.14684800101695,0.360928809506238,0.718152666325839,0.828218711523616
"ENSMUSG00000087528.1",78.2653913715137,0.0810477903132199,0.224554768972058,0.360926604606223,0.718154314645539,0.828218711523616
"ENSMUSG00000083914.3",2.85193248224567,-0.419775878853722,1.16317448162864,-0.360888143166591,0.718183067520258,0.828218711523616
"ENSMUSG00000045515.3",28.6447160834564,0.142460651346541,0.394911700634046,0.360740517735522,0.718293432552923,0.828299035611247
"ENSMUSG00000023795.16",33.4690358418184,0.122966074951874,0.341133186113699,0.360463537285081,0.718500519483818,0.828443746805029
"ENSMUSG00000055102.15",1.99343940757532,0.474082590624772,1.31537556298223,0.360416145750744,0.718535954263683,0.828443746805029
"ENSMUSG00000073778.2",2.21330192283831,-0.531183226134071,1.47423093373078,-0.360312088140645,0.718613760546786,0.828443746805029
"ENSMUSG00000054909.11",1.61480690611307,0.525819145314854,1.45939108320537,0.360300368671541,0.718622523647833,0.828443746805029
"ENSMUSG00000065808.1",1.61480690611307,0.525819145314854,1.45939108320537,0.360300368671541,0.718622523647833,0.828443746805029
"ENSMUSG00000050947.9",127.102046323654,-0.0659281543657538,0.183025803936947,-0.360212346825512,0.718688342174528,0.828472679559225
"ENSMUSG00000082895.1",9.29479639628644,0.232848953164288,0.646596501850983,0.36011477404799,0.718761304869851,0.828509844055361
"ENSMUSG00000036598.4",2.03604824805483,0.508787721374154,1.41414100457963,0.359785707172388,0.719007392466131,0.828746552587583
"ENSMUSG00000059878.12",371.504427900377,0.0465960180944312,0.129595972621046,0.359548349783088,0.719184914624435,0.828904208476894
"ENSMUSG00000031264.13",1.25480302896287,0.629882718196848,1.75306149486553,0.359304405488163,0.719367378987754,NA
"ENSMUSG00000031987.6",1118.88097157004,-0.0377953034540488,0.105266319898752,-0.359044597459103,0.719561726623478,0.829291527114635
"ENSMUSG00000044162.12",4.49152149753593,-0.350336728759481,0.975986609879805,-0.358956491014386,0.719627638169691,0.829320458685283
"ENSMUSG00000035020.11",5.51038785379165,0.289716138447316,0.807228956812984,0.358902063661273,0.719668355767445,0.829320458685283
"ENSMUSG00000080717.9",46.3470847488308,-0.122483171112056,0.341441999447349,-0.358723213050254,0.719802161136392,0.829427671517892
"ENSMUSG00000110159.1",22.213806334921,0.15189892390243,0.424071751711682,0.358191563784477,0.720199960109307,0.829839054676551
"ENSMUSG00000096999.1",2.35090302932731,0.474852961681124,1.32634219945155,0.358016929475273,0.72033064427279,0.829896212956727
"ENSMUSG00000021945.8",1551.48601293231,-0.046802684893919,0.130727820934076,-0.358016255143739,0.72033114891142,0.829896212956727
"ENSMUSG00000031622.16",1274.59316980993,0.0387374200640807,0.108263624343113,0.357806422047286,0.720488184242463,0.830030130714208
"ENSMUSG00000103593.1",72.0499826812637,-0.122423397778802,0.342402494482808,-0.357542365349062,0.720685816299665,0.830210799649889
"ENSMUSG00000110773.1",1.97156086937177,0.51231275506287,1.43390592443986,0.357284774636105,0.720878626898973,0.83024582531553
"ENSMUSG00000034075.10",2596.73123820819,-0.0297636722016329,0.0833058322661433,-0.357281974046484,0.720880723280795,0.83024582531553
"ENSMUSG00000048583.16",25606.8242359956,0.0482617882359732,0.135091386555088,0.357252889815391,0.720902494410765,0.83024582531553
"ENSMUSG00000078129.1",2.56795420813308,-0.428721944309747,1.20007917316175,-0.357244716763335,0.720908612425789,0.83024582531553
"ENSMUSG00000028441.12",2.37207190903756,0.439351920198123,1.23008879475552,0.357170898614229,0.720963870505147,0.83024582531553
"ENSMUSG00000021711.16",1017.34576285943,-0.0429496807988883,0.120254320317724,-0.357157070826319,0.720974221739518,0.83024582531553
"ENSMUSG00000006638.14",4.68380950332881,-0.348864966637099,0.976884087760622,-0.357120124084349,0.721001879659611,0.83024582531553
"ENSMUSG00000036062.13",2.29498805257658,-0.450345311815486,1.26144854251879,-0.357006486302059,0.72108694992669,0.830296790778114
"ENSMUSG00000036513.15",364.556483722529,0.0456304717162307,0.127879916477217,0.356822814506296,0.721224455583748,0.830386696871882
"ENSMUSG00000049233.6",28.5769348396421,-0.128075023531626,0.359031615003628,-0.356723525671498,0.721298791796988,0.830386696871882
"ENSMUSG00000061524.8",9.31013180996507,0.229741806260512,0.644199610553165,0.356631395761379,0.721367770574782,0.830386696871882
"ENSMUSG00000020884.15",2.31912273616667,-0.4386541993968,1.22999743254953,-0.35663017481879,0.721368684724481,0.830386696871882
"ENSMUSG00000024571.14",1883.0182669553,0.0343476833606456,0.0963119222552741,0.356629610917818,0.72136910693112,0.830386696871882
"ENSMUSG00000038930.11",111.278233025052,0.0695122200641314,0.195040801192766,0.356398351724519,0.721542263579435,0.830499825357312
"ENSMUSG00000078956.3",2.83401351642693,-0.439725765044488,1.23387785029002,-0.356377063532773,0.721558203952686,0.830499825357312
"ENSMUSG00000074001.3",2.90658173801416,-0.398382555756461,1.11800067884695,-0.356334806672329,0.721589845801976,0.830499825357312
"ENSMUSG00000048000.15",2088.24707248333,-0.0329689934403926,0.0925613354223789,-0.356185369300771,0.7217017480167,0.830581630467234
"ENSMUSG00000083736.1",8.99127237180964,0.225903908827669,0.634365950059368,0.356109764098353,0.721758365237785,0.830599804330717
"ENSMUSG00000030329.11",160.678032912333,-0.0699457585983511,0.196554808802353,-0.355858801036435,0.72194631073361,0.830769100219191
"ENSMUSG00000105408.1",6.01271683765908,0.286979747541141,0.806774910512891,0.355712285795674,0.722056043325756,0.830848379699254
"ENSMUSG00000067356.5",6.61379997806188,-0.281535143724181,0.791732558234939,-0.355593742856585,0.722144830247693,0.830903550016362
"ENSMUSG00000038102.15",1021.48048616358,0.0361428794545597,0.101664695528748,0.3555106250659,0.722207086485493,0.830928189478446
"ENSMUSG00000038366.15",3824.88218740989,0.0322428595282066,0.0907597573474112,0.355255021284235,0.722398548357521,0.831101474006659
"ENSMUSG00000086721.2",1.23066834537279,0.610873941397738,1.7222572268767,0.354693788979219,0.722819004481926,NA
"ENSMUSG00000108064.1",34.4926310502223,-0.125178096572553,0.353008583484792,-0.354603549117229,0.722886616927094,0.831525122387905
"ENSMUSG00000015452.14",19.0858502502039,-0.158572779125986,0.447260422200873,-0.354542390193354,0.722932441635819,0.831525122387905
"ENSMUSG00000063193.8",8.3312787866422,-0.241365666298159,0.680803663210727,-0.354530504668347,0.722941347249913,0.831525122387905
"ENSMUSG00000103195.1",9.09246095517023,0.245487390723355,0.692599812996774,0.354443339597753,0.723006659645414,0.831525122387905
"ENSMUSG00000107989.1",2.69699259754173,0.419144170284345,1.18256858708621,0.354435400078652,0.723012608791657,0.831525122387905
"ENSMUSG00000027809.14",937.902230843858,0.0406926582138891,0.114815443327311,0.354417986244972,0.723025657177506,0.831525122387905
"ENSMUSG00000106666.1",12.0264967542841,0.207848541666877,0.586510452160839,0.354381649808823,0.723052884746347,0.831525122387905
"ENSMUSG00000090077.9",3.5637741358323,0.434825202454292,1.22734693396178,0.354280595341295,0.723128608585627,0.831565201315542
"ENSMUSG00000071359.13",581.043836054103,-0.0405471761211888,0.114495608037269,-0.35413739283336,0.723235920148802,0.831641598113795
"ENSMUSG00000059912.4",0.894881237221158,0.800645672197431,2.26111598966808,0.354093145091137,0.723269079149113,NA
"ENSMUSG00000103469.1",0.894881237221158,0.800645672197431,2.26111598966808,0.354093145091137,0.723269079149113,NA
"ENSMUSG00000104693.1",9.37298184783242,0.218444264979444,0.617167205491741,0.353946650171397,0.723378865295846,0.831681784131812
"ENSMUSG00000032842.13",234.824935869262,0.0667863400771542,0.188707173864107,0.353915215355028,0.723402423901516,0.831681784131812
"ENSMUSG00000092344.1",2.76147997622479,0.406015143513611,1.1473484422957,0.353872571353497,0.72343438357241,0.831681784131812
"ENSMUSG00000107570.1",2.76147997622479,0.406015143513611,1.1473484422957,0.353872571353497,0.72343438357241,0.831681784131812
"ENSMUSG00000057605.4",12.5707328357759,0.220780717290624,0.624040940665365,0.353792039758198,0.723494739525926,0.831700103221584
"ENSMUSG00000002900.15",7110.91404931771,0.0322499936199659,0.0911788741111704,0.353700283474052,0.723563510134332,0.831700103221584
"ENSMUSG00000045071.13",150.453898681312,-0.0720486784850527,0.203727282248156,-0.353652577553612,0.723599266225858,0.831700103221584
"ENSMUSG00000108991.1",1.39068920512909,-0.631966408423444,1.78726301494684,-0.353594520301893,0.723642781563367,0.831700103221584
"ENSMUSG00000038259.4",35.8494475355391,-0.117037586342531,0.331040118470858,-0.353545023132396,0.723679881614267,0.831700103221584
"ENSMUSG00000051721.4",94.6341838747568,0.0778211317164706,0.22014746500432,0.353495470479043,0.723717023902801,0.831700103221584
"ENSMUSG00000025451.15",1669.6085987814,-0.0530750357101396,0.150154491566747,-0.353469517670383,0.723736477141063,0.831700103221584
"ENSMUSG00000107596.1",1.62848466221776,0.551575125059581,1.56211796128217,0.353094413309769,0.724017661026218,0.831974592074306
"ENSMUSG00000068391.8",232.038640077819,-0.0618662589104818,0.175237784738254,-0.353041776936916,0.72405712102569,0.831974592074306
"ENSMUSG00000017943.15",3.7845386493398,0.359780484489442,1.02011827059522,0.35268507080019,0.724324552841893,0.832234880418383
"ENSMUSG00000105976.1",3.13484297124008,0.395675820369401,1.12271273843559,0.352428369986026,0.724517028902196,0.832409021516556
"ENSMUSG00000084093.1",21.8557148152275,-0.157256138488359,0.446329371232741,-0.352332041366726,0.724589261266606,0.83242569192733
"ENSMUSG00000085184.9",4.78471957279059,0.312091057365316,0.885867594563455,0.352299891406583,0.724613369576457,0.83242569192733
"ENSMUSG00000027459.16",240.81709297927,-0.054409228913615,0.154536125314426,-0.352080970083284,0.724777539499375,0.832523683947699
"ENSMUSG00000101133.1",4.41090696127245,-0.327237142341441,0.929451148440499,-0.352075677017026,0.724781508946355,0.832523683947699
"ENSMUSG00000097239.7",3.77565729401986,0.344851286883266,0.979628695053913,0.352022443426168,0.72482143100347,0.832523683947699
"ENSMUSG00000074909.4",381.399628289228,0.062767957951429,0.178352871953764,0.351931299248722,0.724889785504135,0.832535736336905
"ENSMUSG00000028405.9",1149.38075491327,-0.0318783474737076,0.090603433605807,-0.351844805489407,0.724954654404199,0.832535736336905
"ENSMUSG00000085147.1",3.50669019923345,-0.360761530734703,1.02534290553633,-0.351844762163737,0.724954686898236,0.832535736336905
"ENSMUSG00000055833.14",7.86015550444448,-0.248489884503688,0.707495161882609,-0.351224853386233,0.725419666067331,0.83302269606253
"ENSMUSG00000087648.1",0.983821937733889,0.871009473931233,2.48076522466844,0.351105161129322,0.725509456114753,NA
"ENSMUSG00000087616.1",2.34333950516524,-0.425265903549061,1.21123989403984,-0.351099650566063,0.72551359008821,0.833083530327612
"ENSMUSG00000102970.1",2.78569674522336,0.419246487689646,1.19469639589067,0.350923037126174,0.725646088088518,0.83318864846554
"ENSMUSG00000022061.8",1.5903535842834,0.512518231659046,1.4617167532683,0.350627596292572,0.725867750504295,0.833349099035601
"ENSMUSG00000073843.3",1.5903535842834,0.512518231659046,1.4617167532683,0.350627596292572,0.725867750504295,0.833349099035601
"ENSMUSG00000087543.1",12.0904603281516,-0.211595968380342,0.603811944642081,-0.350433558424832,0.726013345117477,0.833469219411752
"ENSMUSG00000096948.1",2.30600017113267,-0.458745882403444,1.30996107369893,-0.350198102534517,0.726190030676217,0.83361651040778
"ENSMUSG00000030706.17",248.177616736795,0.0505846854395871,0.144464365651348,0.35015337665808,0.72622359451794,0.83361651040778
"ENSMUSG00000077202.1",2.38284747476254,0.430501951197341,1.22985990015083,0.350041456872076,0.72630758529237,0.833665885628957
"ENSMUSG00000104292.1",1.27878324513034,0.644652741889051,1.84215958948838,0.349944025244897,0.726380706033282,NA
"ENSMUSG00000071151.3",3.03725746823851,0.379371704338014,1.08459168630649,0.349782972825414,0.726501578538145,0.833832257905844
"ENSMUSG00000003824.12",58.1591220156642,0.101934739189024,0.291504183783265,0.349685338529526,0.726574858007659,0.833832257905844
"ENSMUSG00000059483.5",4.54896736911627,0.323918767898145,0.926317198878164,0.349684501475773,0.726575486269589,0.833832257905844
"ENSMUSG00000000942.10",16.6227517079104,-0.164767877116762,0.471552853468587,-0.349415502217373,0.726777396796973,0.834016929202686
"ENSMUSG00000108957.1",26.0644508246889,0.147884130241715,0.423985100925543,0.348795582483651,0.727242780066374,0.834503912038938
"ENSMUSG00000107310.1",1.08776366846487,-0.752585233201995,2.15892179135649,-0.348593096894506,0.727394810921408,NA
"ENSMUSG00000086534.2",2.32942519622945,-0.445097284309748,1.27744181570894,-0.348428616345812,0.7275183146141,0.83477300269719
"ENSMUSG00000083890.1",0.916523222593605,0.740297097167746,2.12545951161748,0.348299787938269,0.72761505308712,NA
"ENSMUSG00000106576.1",0.916523222593605,0.740297097167746,2.12545951161748,0.348299787938269,0.72761505308712,NA
"ENSMUSG00000108709.1",0.916523222593605,0.740297097167746,2.12545951161748,0.348299787938269,0.72761505308712,NA
"ENSMUSG00000061972.3",0.916759775424705,0.739704661047808,2.12531259103548,0.348045113066127,0.727806303635063,NA
"ENSMUSG00000063611.4",0.916759775424705,0.739704661047808,2.12531259103548,0.348045113066127,0.727806303635063,NA
"ENSMUSG00000065715.1",0.916759775424705,0.739704661047808,2.12531259103548,0.348045113066127,0.727806303635063,NA
"ENSMUSG00000109549.1",0.916759775424705,0.739704661047808,2.12531259103548,0.348045113066127,0.727806303635063,NA
"ENSMUSG00000080774.1",2.34357605799634,-0.425047685148563,1.22159135248966,-0.347945885735271,0.727880823944804,0.835133715426233
"ENSMUSG00000089853.1",2.0336721634736,0.54866027069692,1.57721676536521,0.347866116278492,0.727940733142154,0.835133715426233
"ENSMUSG00000065259.1",1.97425559219259,0.457711884449251,1.31584626571024,0.347846018472529,0.727955827445014,0.835133715426233
"ENSMUSG00000030509.17",372.776256913223,-0.0436942162635718,0.125659270977142,-0.347719797542992,0.728050627117244,0.835195376864975
"ENSMUSG00000082990.1",2.40203129014527,0.448390957452158,1.29048737991688,0.34745861480725,0.72824680460829,0.835373322043057
"ENSMUSG00000025983.11",3.75999447358765,0.362231183627139,1.04284520385761,0.347348947175672,0.728329182592067,0.83542071488051
"ENSMUSG00000084792.1",10.2916832191432,-0.208780661250989,0.601396641216376,-0.347159672905243,0.728471365312998,0.835536696769249
"ENSMUSG00000072258.10",150.47692166445,0.0594420637944676,0.171294734510613,0.347016293082755,0.728579078371213,0.83554262543573
"ENSMUSG00000103047.1",11.1850520334431,-0.20532525209414,0.591697588426298,-0.3470104595833,0.728583460859107,0.83554262543573
"ENSMUSG00000015342.6",124.389399363096,-0.0666363302475282,0.19204173777669,-0.346988790140058,0.728599740371359,0.83554262543573
"ENSMUSG00000002032.17",18.3198292741098,-0.167955226148508,0.484219077572341,-0.346857928420667,0.728698054910954,0.835597997323003
"ENSMUSG00000009293.17",997.968074274004,0.0436176968656418,0.125766398570056,0.346815185626431,0.728730167928338,0.835597997323003
"ENSMUSG00000084111.4",25.7074804336489,0.135289695964145,0.390274045016156,0.34665307030229,0.728851970848254,0.835690562832943
"ENSMUSG00000062444.14",1.59562309073034,0.506241869508918,1.46100131850601,0.346503362520296,0.728964457626776,0.83577243676623
"ENSMUSG00000090722.7",1.59585964356144,0.505964397503665,1.46096933821128,0.34632102417915,0.729101470093657,0.83588241908348
"ENSMUSG00000027951.16",546.938288697681,0.0431296133825833,0.124557070585537,0.346263870688616,0.729144418085117,0.835884554343929
"ENSMUSG00000106651.1",4.48472531177829,0.319312031596577,0.922414310505644,0.34616985877153,0.729215065190712,0.835918441588068
"ENSMUSG00000082272.1",2.62779088494002,-0.412221702308381,1.19101780692143,-0.346108765051885,0.729260976501466,0.835923971317951
"ENSMUSG00000096010.2",2.32486534827581,-0.441806983016263,1.27748952218713,-0.34584000521575,0.729462958319873,0.836108388001004
"ENSMUSG00000028923.14",981.337508146133,-0.0470474389878639,0.136076780816333,-0.345741857689632,0.729536724080673,0.836145831300845
"ENSMUSG00000081217.1",2.27100783640911,-0.466499620200892,1.35027926871592,-0.345483805468273,0.729730683023751,0.836297146463654
"ENSMUSG00000086806.1",1.98816990112837,0.48129340093115,1.39320851812944,0.345456831958901,0.729750958032403,0.836297146463654
"ENSMUSG00000097008.1",2.28924544046744,-0.446320087969959,1.29246920559843,-0.345323576017665,0.729851124462084,0.836324306464966
"ENSMUSG00000044499.11",7.63627499224709,0.239248590498765,0.69283971499211,0.345315929964392,0.729856872021896,0.836324306464966
"ENSMUSG00000027246.12",2.39054606592699,0.461169305210584,1.33593631908725,0.345203059922548,0.729941718516007,0.836374423474215
"ENSMUSG00000053153.14",1.36292754485833,0.701842608065671,2.03554337526011,0.344793737434354,0.73024944151325,0.836679894553533
"ENSMUSG00000082741.1",2.55986459671493,-0.458000350040655,1.32905422710436,-0.344606217489343,0.730390430929003,0.836794307762731
"ENSMUSG00000015357.10",701.851821656207,0.0402911078783614,0.116946697841716,0.344525400220314,0.730451197299377,0.83679526635134
"ENSMUSG00000107060.1",1.99174387767278,-0.491873371394625,1.42792313252387,-0.344467681901919,0.730494596642843,0.83679526635134
"ENSMUSG00000083055.1",7.89892991922682,0.23106209511259,0.670850960532585,0.34443133975563,0.730521923337129,0.83679526635134
"ENSMUSG00000069268.4",3.62008422157585,-0.365636505337913,1.06175955665269,-0.344368461811279,0.730569203861195,0.83679526635134
"ENSMUSG00000029033.16",1096.77321893112,0.0425271208629359,0.123506295446703,0.344331604386012,0.730596918957918,0.83679526635134
"ENSMUSG00000045475.5",3.43491931766087,0.37422210585007,1.08758620121176,0.344085007177473,0.73078235781886,0.836960542097765
"ENSMUSG00000070167.1",4.05481008207548,0.34125714602444,0.992626253286943,0.343792182500125,0.731002579751982,0.83716563383361
"ENSMUSG00000073555.1",2.04753347227311,0.497968528986594,1.44937592765832,0.343574444341115,0.731166346438395,0.837305399092564
"ENSMUSG00000038984.3",75.7248317753553,0.0813534217415686,0.236888262132516,0.343425296843367,0.731278531326855,0.837305399092564
"ENSMUSG00000068264.11",152.183997483893,-0.0692134514105676,0.20156349665198,-0.34338286723648,0.731310446829233,0.837305399092564
"ENSMUSG00000071661.6",28.9861026108259,0.132004019116858,0.384499374204419,0.343314002499984,0.731362247796038,0.837305399092564
"ENSMUSG00000101603.1",6.05535414599771,-0.277285556216766,0.80768557654787,-0.343308787810614,0.731366170404327,0.837305399092564
"ENSMUSG00000108529.1",2.64123208821361,-0.393279757182799,1.14564861955222,-0.34328130848402,0.731386841096584,0.837305399092564
"ENSMUSG00000102817.2",3.02703709358422,0.383630222477124,1.11765087690378,0.343246921203061,0.731412708413519,0.837305399092564
"ENSMUSG00000028979.17",1.24410954864637,0.639960023721936,1.86466472314122,0.343203802688913,0.731445144101265,NA
"ENSMUSG00000064796.1",1.24410954864637,0.639960023721936,1.86466472314122,0.343203802688913,0.731445144101265,NA
"ENSMUSG00000089686.1",2.48851382066829,0.515845493993331,1.50309505830941,0.343188869620477,0.731456377539608,0.83730804326366
"ENSMUSG00000059187.12",15.6120854076575,0.180214437427176,0.525200681715716,0.343134431658495,0.731497329121076,0.83730804326366
"ENSMUSG00000083344.2",2.64075898255141,-0.392995989311399,1.14564361091891,-0.34303511630129,0.73157204220873,0.837322381617735
"ENSMUSG00000059495.14",2797.86779344551,-0.0317350405706273,0.0925203563342868,-0.343006034866153,0.731593920110865,0.837322381617735
"ENSMUSG00000103013.1",6.87332037734974,0.267202643280676,0.779121719380077,0.34295365747637,0.731633324060874,0.837322381617735
"ENSMUSG00000062190.12",274.068670155963,-0.0476455728820711,0.138979577910945,-0.342824273884335,0.731730663456845,0.837386677243194
"ENSMUSG00000033792.12",642.733071833887,0.0441515160673646,0.128875301000565,0.342590983102116,0.731906186450775,0.837540433283144
"ENSMUSG00000097282.1",3.42909462014324,0.378989536715175,1.10663638477397,0.342469795797094,0.731997370723778,0.837580416746398
"ENSMUSG00000006740.13",4809.10239856612,-0.0336176257285874,0.0981821944275348,-0.342400431408157,0.732049563878557,0.837580416746398
"ENSMUSG00000107549.1",7.42738066284278,-0.247192026603615,0.721980649623389,-0.342380404145955,0.732064633599629,0.837580416746398
"ENSMUSG00000088171.1",0.922029281871648,0.726344566745122,2.12205752921694,0.342283164685526,0.732137803908508,NA
"ENSMUSG00000090104.1",0.922029281871648,0.726344566745122,2.12205752921694,0.342283164685526,0.732137803908508,NA
"ENSMUSG00000105206.1",0.922029281871648,0.726344566745122,2.12205752921694,0.342283164685526,0.732137803908508,NA
"ENSMUSG00000109982.1",1.73725187900571,-0.50949308574705,1.48911430255744,-0.342145048819982,0.732241736895696,0.837719679223114
"ENSMUSG00000026834.13",2.9123243501233,-0.405037741486992,1.18419241973656,-0.342037100336362,0.73232297217322,0.837719679223114
"ENSMUSG00000073647.3",101.757832689991,-0.0774920680972999,0.226572896075761,-0.342018261846237,0.732337149150123,0.837719679223114
"ENSMUSG00000102908.1",3.7809268004668,0.342106620483683,1.00031238843907,0.341999783705089,0.732351055033783,0.837719679223114
"ENSMUSG00000069125.2",2.40147609907458,0.452638015378533,1.32385125461704,0.341910024861118,0.73241860507208,0.837749846527884
"ENSMUSG00000085604.1",2.03200571884328,-0.487445460778464,1.42605393023784,-0.341814184192295,0.732490734413113,0.83778524801185
"ENSMUSG00000085738.2",1.24929696968483,0.636335441817044,1.86217658369811,0.341715950779136,0.732564666977082,NA
"ENSMUSG00000032582.14",1339.67686906019,0.047266800199821,0.138370181708092,0.341596719873765,0.732654406036147,0.837925340986307
"ENSMUSG00000041645.13",1762.52408403868,0.0288295896453437,0.0844275579122616,0.341471320007904,0.732748792102674,0.837973708088872
"ENSMUSG00000092444.1",11.3240192465316,-0.205479209949858,0.60181751379771,-0.341431090386854,0.732779073020847,0.837973708088872
"ENSMUSG00000029477.14",3.92851581751811,-0.353614307129324,1.0358837120305,-0.341364868491062,0.732828919283284,0.837983608521718
"ENSMUSG00000104653.1",2.58737457634691,-0.413257060326947,1.21094721904582,-0.341267607561442,0.732902131157425,0.837987091416678
"ENSMUSG00000086013.1",10.6734844390491,0.205727835675145,0.602863005996742,0.341251384856507,0.732914342819777,0.837987091416678
"ENSMUSG00000108573.1",18.4756776695091,-0.161714553258812,0.474087239115115,-0.341107163231503,0.733022908808275,0.83806412361362
"ENSMUSG00000102757.1",2.58690147068471,-0.412953993580136,1.21094494593695,-0.341017975231416,0.733090049702574,0.838093788559163
"ENSMUSG00000030126.17",458.535106997672,-0.0411813554351657,0.120795267297875,-0.340918616733672,0.733164849371309,0.838132205453688
"ENSMUSG00000067389.3",3.52634712027838,-0.349765632088898,1.0262065004654,-0.340833576799869,0.733228871664002,0.83815829834836
"ENSMUSG00000024653.2",0.519180011410834,0.936568511287277,2.74848536865967,0.34075804876633,0.733285734480939,NA
"ENSMUSG00000025716.14",0.519180011410834,0.936568511287277,2.74848536865967,0.34075804876633,0.733285734480939,NA
"ENSMUSG00000029280.13",0.519180011410834,0.936568511287277,2.74848536865967,0.34075804876633,0.733285734480939,NA
